Good\00040_1.bmp  1  0 0 124 111
Good\00041_0.bmp  1  0 0 34 33
Good\00042_0.bmp  1  0 0 79 74
Good\00043_0.bmp  1  0 0 61 61
Good\00043_1.bmp  1  0 0 45 45
Good\00043_2.bmp  1  0 0 33 36
Good\00044_0.bmp  1  0 0 30 30
Good\00045_0.bmp  1  0 0 62 93
Good\00046_0.bmp  1  0 0 121 121
Good\00047_0.bmp  1  0 0 26 26
Good\00048_0.bmp  1  0 0 31 31
Good\00048_1.bmp  1  0 0 44 38
Good\00048_2.bmp  1  0 0 39 39
Good\00049_0.bmp  1  0 0 32 33
Good\00049_1.bmp  1  0 0 43 43
Good\00050_0.bmp  1  0 0 21 27
Good\00050_1.bmp  1  0 0 31 33
Good\00051_0.bmp  1  0 0 69 69
Good\00052_0.bmp  1  0 0 37 37
Good\00052_1.bmp  1  0 0 50 50
Good\00053_0.bmp  1  0 0 40 39
Good\00053_1.bmp  1  0 0 33 33
Good\00054_0.bmp  1  0 0 39 37
Good\00054_1.bmp  1  0 0 29 29
Good\00054_2.bmp  1  0 0 25 25
Good\00054_3.bmp  1  0 0 20 20
Good\00055_0.bmp  1  0 0 45 42
Good\00056_0.bmp  1  0 0 31 31
Good\00057_0.bmp  1  0 0 46 49
Good\00058_0.bmp  1  0 0 38 41
Good\00059_0.bmp  1  0 0 61 61
Good\00060_0.bmp  1  0 0 27 27
Good\00060_1.bmp  1  0 0 23 23
Good\00061_0.bmp  1  0 0 61 61
Good\00062_0.bmp  1  0 0 22 23
Good\00063_0.bmp  1  0 0 22 22
Good\00064_0.bmp  1  0 0 22 23
Good\00065_0.bmp  1  0 0 49 50
Good\00066_0.bmp  1  0 0 49 52
Good\00067_0.bmp  1  0 0 30 30
Good\00068_0.bmp  1  0 0 23 21
Good\00069_0.bmp  1  0 0 21 21
Good\00070_0.bmp  1  0 0 80 73
Good\00071_0.bmp  1  0 0 40 36
Good\00071_1.bmp  1  0 0 28 28
Good\00071_2.bmp  1  0 0 27 26
Good\00072_0.bmp  1  0 0 22 22
Good\00073_0.bmp  1  0 0 29 26
Good\00073_1.bmp  1  0 0 21 20
Good\00073_2.bmp  1  0 0 22 21
Good\00073_3.bmp  1  0 0 31 27
Good\00073_4.bmp  1  0 0 22 22
Good\00073_5.bmp  1  0 0 20 20
Good\00074_0.bmp  1  0 0 38 42
Good\00074_1.bmp  1  0 0 49 51
Good\00074_2.bmp  1  0 0 52 53
Good\00075_0.bmp  1  0 0 67 59
Good\00075_1.bmp  1  0 0 48 47
Good\00076_0.bmp  1  0 0 35 32
Good\00076_1.bmp  1  0 0 26 24
Good\00077_0.bmp  1  0 0 64 60
Good\00077_1.bmp  1  0 0 49 47
Good\00078_0.bmp  1  0 0 108 99
Good\00078_1.bmp  1  0 0 21 21
Good\00079_0.bmp  1  0 0 30 30
Good\00080_0.bmp  1  0 0 51 51
Good\00081_0.bmp  1  0 0 78 71
Good\00081_1.bmp  1  0 0 16 22
Good\00082_0.bmp  1  0 0 84 88
Good\00083_0.bmp  1  0 0 98 88
Good\00083_1.bmp  1  0 0 71 71
Good\00084_0.bmp  1  0 0 27 28
Good\00085_0.bmp  1  0 0 29 29
Good\00086_0.bmp  1  0 0 63 63
Good\00087_0.bmp  1  0 0 34 35
Good\00087_1.bmp  1  0 0 34 35
Good\00088_0.bmp  1  0 0 26 26
Good\00088_1.bmp  1  0 0 26 26
Good\00088_2.bmp  1  0 0 24 24
Good\00088_3.bmp  1  0 0 25 24
Good\00089_0.bmp  1  0 0 29 30
Good\00089_1.bmp  1  0 0 26 27
Good\00090_0.bmp  1  0 0 41 36
Good\00091_0.bmp  1  0 0 30 28
Good\00091_1.bmp  1  0 0 40 37
Good\00091_2.bmp  1  0 0 44 40
Good\00092_0.bmp  1  0 0 21 22
Good\00092_1.bmp  1  0 0 27 27
Good\00092_2.bmp  1  0 0 21 21
Good\00093_0.bmp  1  0 0 35 39
Good\00093_1.bmp  1  0 0 43 50
Good\00094_0.bmp  1  0 0 49 49
Good\00094_1.bmp  1  0 0 76 76
Good\00095_0.bmp  1  0 0 21 20
Good\00095_1.bmp  1  0 0 28 24
Good\00096_0.bmp  1  0 0 39 39
Good\00096_1.bmp  1  0 0 36 38
Good\00097_0.bmp  1  0 0 43 40
Good\00097_1.bmp  1  0 0 46 40
Good\00097_2.bmp  1  0 0 48 53
Good\00098_0.bmp  1  0 0 90 79
Good\00098_1.bmp  1  0 0 74 67
Good\00099_0.bmp  1  0 0 43 38
Good\00100_0.bmp  1  0 0 38 34
Good\00100_1.bmp  1  0 0 39 35
Good\00101_0.bmp  1  0 0 56 55
Good\00102_0.bmp  1  0 0 57 51
Good\00102_1.bmp  1  0 0 39 41
Good\00103_0.bmp  1  0 0 35 35
Good\00103_1.bmp  1  0 0 50 48
Good\00104_0.bmp  1  0 0 41 37
Good\00104_1.bmp  1  0 0 35 31
Good\00105_0.bmp  1  0 0 47 46
Good\00105_1.bmp  1  0 0 66 62
Good\00106_0.bmp  1  0 0 83 74
Good\00107_0.bmp  1  0 0 54 52
Good\00107_1.bmp  1  0 0 39 40
Good\00109_0.bmp  1  0 0 30 29
Good\00110_0.bmp  1  0 0 25 24
Good\00111_0.bmp  1  0 0 32 32
Good\00111_1.bmp  1  0 0 32 32
Good\00112_0.bmp  1  0 0 33 35
Good\00112_1.bmp  1  0 0 39 39
Good\00113_0.bmp  1  0 0 68 67
Good\00114_0.bmp  1  0 0 62 63
Good\00115_0.bmp  1  0 0 100 99
Good\00115_1.bmp  1  0 0 21 22
Good\00116_0.bmp  1  0 0 58 58
Good\00116_1.bmp  1  0 0 17 29
Good\00117_0.bmp  1  0 0 32 41
Good\00117_1.bmp  1  0 0 58 58
Good\00118_0.bmp  1  0 0 56 59
Good\00119_0.bmp  1  0 0 26 24
Good\00119_1.bmp  1  0 0 38 38
Good\00120_0.bmp  1  0 0 106 102
Good\00121_0.bmp  1  0 0 94 108
Good\00122_0.bmp  1  0 0 21 22
Good\00122_1.bmp  1  0 0 21 22
Good\00123_0.bmp  1  0 0 31 32
Good\00123_1.bmp  1  0 0 32 33
Good\00124_0.bmp  1  0 0 26 26
Good\00124_1.bmp  1  0 0 26 26
Good\00125_0.bmp  1  0 0 87 88
Good\00126_0.bmp  1  0 0 28 30
Good\00126_1.bmp  1  0 0 32 31
Good\00127_0.bmp  1  0 0 37 38
Good\00127_1.bmp  1  0 0 37 37
Good\00128_0.bmp  1  0 0 33 34
Good\00129_0.bmp  1  0 0 46 47
Good\00129_1.bmp  1  0 0 39 40
Good\00130_0.bmp  1  0 0 27 27
Good\00130_1.bmp  1  0 0 25 25
Good\00130_2.bmp  1  0 0 27 28
Good\00131_0.bmp  1  0 0 24 25
Good\00131_1.bmp  1  0 0 26 26
Good\00132_0.bmp  1  0 0 79 71
Good\00133_0.bmp  1  0 0 22 24
Good\00133_1.bmp  1  0 0 17 18
Good\00133_2.bmp  1  0 0 17 17
Good\00134_0.bmp  1  0 0 65 66
Good\00135_0.bmp  1  0 0 59 58
Good\00136_0.bmp  1  0 0 41 36
Good\00137_0.bmp  1  0 0 68 60
Good\00138_0.bmp  1  0 0 78 89
Good\00138_1.bmp  1  0 0 34 33
Good\00140_0.bmp  1  0 0 28 29
Good\00141_0.bmp  1  0 0 37 37
Good\00142_0.bmp  1  0 0 19 19
Good\00143_0.bmp  1  0 0 69 69
Good\00144_0.bmp  1  0 0 19 19
Good\00146_0.bmp  1  0 0 122 124
Good\00146_1.bmp  1  0 0 25 22
Good\00146_2.bmp  1  0 0 18 18
Good\00147_0.bmp  1  0 0 34 33
Good\00148_0.bmp  1  0 0 71 63
Good\00149_0.bmp  1  0 0 90 87
Good\00149_1.bmp  1  0 0 121 115
Good\00149_2.bmp  1  0 0 22 22
Good\00150_0.bmp  1  0 0 41 41
Good\00151_0.bmp  1  0 0 30 29
Good\00152_0.bmp  1  0 0 22 23
Good\00153_0.bmp  1  0 0 31 31
Good\00154_0.bmp  1  0 0 25 26
Good\00155_0.bmp  1  0 0 43 45
Good\00156_0.bmp  1  0 0 29 29
Good\00157_0.bmp  1  0 0 35 37
Good\00157_1.bmp  1  0 0 41 40
Good\00157_2.bmp  1  0 0 21 21
Good\00158_0.bmp  1  0 0 26 26
Good\00159_0.bmp  1  0 0 57 63
Good\00159_1.bmp  1  0 0 27 27
Good\00159_2.bmp  1  0 0 31 31
Good\00159_3.bmp  1  0 0 27 39
Good\00160_0.bmp  1  0 0 43 40
Good\00161_0.bmp  1  0 0 18 17
Good\00162_0.bmp  1  0 0 18 18
Good\00162_1.bmp  1  0 0 19 19
Good\00162_2.bmp  1  0 0 18 18
Good\00163_0.bmp  1  0 0 72 72
Good\00164_0.bmp  1  0 0 44 41
Good\00165_0.bmp  1  0 0 17 19
Good\00165_1.bmp  1  0 0 56 48
Good\00166_0.bmp  1  0 0 34 34
Good\00167_0.bmp  1  0 0 23 23
Good\00167_1.bmp  1  0 0 21 22
Good\00168_0.bmp  1  0 0 26 23
Good\00169_0.bmp  1  0 0 123 123
Good\00170_0.bmp  1  0 0 32 36
Good\00171_0.bmp  1  0 0 50 50
Good\00171_1.bmp  1  0 0 49 48
Good\00172_0.bmp  1  0 0 28 24
Good\00172_1.bmp  1  0 0 19 19
Good\00173_0.bmp  1  0 0 50 50
Good\00174_0.bmp  1  0 0 35 31
Good\00174_1.bmp  1  0 0 24 24
Good\00174_2.bmp  1  0 0 59 62
Good\00175_0.bmp  1  0 0 51 55
Good\00176_0.bmp  1  0 0 25 26
Good\00177_0.bmp  1  0 0 42 42
Good\00177_1.bmp  1  0 0 39 39
Good\00177_2.bmp  1  0 0 17 17
Good\00177_3.bmp  1  0 0 37 35
Good\00178_0.bmp  1  0 0 20 20
Good\00179_0.bmp  1  0 0 21 19
Good\00180_0.bmp  1  0 0 36 37
Good\00181_0.bmp  1  0 0 60 60
Good\00182_0.bmp  1  0 0 29 29
Good\00182_1.bmp  1  0 0 28 29
Good\00183_0.bmp  1  0 0 40 37
Good\00184_0.bmp  1  0 0 60 61
Good\00185_0.bmp  1  0 0 109 107
Good\00186_0.bmp  1  0 0 18 19
Good\00186_1.bmp  1  0 0 20 20
Good\00186_2.bmp  1  0 0 23 23
Good\00187_0.bmp  1  0 0 34 34
Good\00187_1.bmp  1  0 0 33 35
Good\00188_0.bmp  1  0 0 47 43
Good\00189_0.bmp  1  0 0 64 55
Good\00190_0.bmp  1  0 0 19 21
Good\00191_0.bmp  1  0 0 35 33
Good\00192_0.bmp  1  0 0 24 23
Good\00192_1.bmp  1  0 0 20 21
Good\00192_2.bmp  1  0 0 76 77
Good\00193_0.bmp  1  0 0 107 107
Good\00194_0.bmp  1  0 0 69 63
Good\00195_0.bmp  1  0 0 121 113
Good\00195_1.bmp  1  0 0 36 32
Good\00196_0.bmp  1  0 0 61 54
Good\00196_1.bmp  1  0 0 44 46
Good\00196_2.bmp  1  0 0 24 25
Good\00197_0.bmp  1  0 0 89 83
Good\00198_0.bmp  1  0 0 18 18
Good\00198_1.bmp  1  0 0 24 23
Good\00199_0.bmp  1  0 0 56 52
Good\00200_0.bmp  1  0 0 75 77
Good\00200_1.bmp  1  0 0 52 52
Good\00200_2.bmp  1  0 0 22 23
Good\00200_3.bmp  1  0 0 24 25
Good\00201_0.bmp  1  0 0 50 45
Good\00202_0.bmp  1  0 0 45 46
Good\00202_1.bmp  1  0 0 48 48
Good\00203_0.bmp  1  0 0 26 25
Good\00204_0.bmp  1  0 0 88 91
Good\00204_1.bmp  1  0 0 53 56
Good\00205_0.bmp  1  0 0 124 117
Good\00206_0.bmp  1  0 0 74 73
Good\00206_1.bmp  1  0 0 65 64
Good\00206_2.bmp  1  0 0 20 22
Good\00206_3.bmp  1  0 0 109 95
Good\00206_4.bmp  1  0 0 91 78
Good\00207_0.bmp  1  0 0 72 65
Good\00208_0.bmp  1  0 0 94 80
Good\00209_0.bmp  1  0 0 60 61
Good\00209_1.bmp  1  0 0 87 77
Good\00210_0.bmp  1  0 0 21 25
Good\00210_1.bmp  1  0 0 32 33
Good\00211_0.bmp  1  0 0 38 35
Good\00212_0.bmp  1  0 0 22 23
Good\00212_1.bmp  1  0 0 28 27
Good\00212_2.bmp  1  0 0 26 28
Good\00214_0.bmp  1  0 0 110 106
Good\00214_1.bmp  1  0 0 74 71
Good\00215_0.bmp  1  0 0 20 20
Good\00216_0.bmp  1  0 0 25 25
Good\00216_1.bmp  1  0 0 25 26
Good\00217_0.bmp  1  0 0 60 61
Good\00218_0.bmp  1  0 0 19 19
Good\00219_0.bmp  1  0 0 75 70
Good\00219_1.bmp  1  0 0 55 56
Good\00220_0.bmp  1  0 0 41 41
Good\00221_0.bmp  1  0 0 54 50
Good\00222_0.bmp  1  0 0 37 36
Good\00223_0.bmp  1  0 0 42 40
Good\00224_0.bmp  1  0 0 92 90
Good\00224_1.bmp  1  0 0 54 65
Good\00224_2.bmp  1  0 0 65 70
Good\00225_0.bmp  1  0 0 68 66
Good\00226_0.bmp  1  0 0 68 66
Good\00227_0.bmp  1  0 0 78 70
Good\00228_0.bmp  1  0 0 61 61
Good\00229_0.bmp  1  0 0 50 44
Good\00229_1.bmp  1  0 0 32 33
Good\00229_2.bmp  1  0 0 36 32
Good\00230_0.bmp  1  0 0 28 28
Good\00230_1.bmp  1  0 0 39 37
Good\00231_0.bmp  1  0 0 37 37
Good\00232_0.bmp  1  0 0 28 29
Good\00232_1.bmp  1  0 0 42 40
Good\00232_2.bmp  1  0 0 43 39
Good\00233_0.bmp  1  0 0 33 32
Good\00234_0.bmp  1  0 0 64 63
Good\00236_0.bmp  1  0 0 118 128
Good\00237_0.bmp  1  0 0 32 32
Good\00237_1.bmp  1  0 0 33 33
Good\00238_0.bmp  1  0 0 39 35
Good\00238_1.bmp  1  0 0 28 28
Good\00239_0.bmp  1  0 0 26 25
Good\00239_1.bmp  1  0 0 20 19
Good\00239_2.bmp  1  0 0 28 29
Good\00240_0.bmp  1  0 0 32 32
Good\00241_0.bmp  1  0 0 42 42
Good\00242_0.bmp  1  0 0 22 25
Good\00242_1.bmp  1  0 0 107 99
Good\00243_0.bmp  1  0 0 24 23
Good\00244_0.bmp  1  0 0 39 39
Good\00244_1.bmp  1  0 0 44 45
Good\00245_0.bmp  1  0 0 22 22
Good\00245_1.bmp  1  0 0 23 23
Good\00246_0.bmp  1  0 0 43 44
Good\00246_1.bmp  1  0 0 43 42
Good\00247_0.bmp  1  0 0 21 21
Good\00247_1.bmp  1  0 0 21 21
Good\00248_0.bmp  1  0 0 25 27
Good\00248_1.bmp  1  0 0 27 27
Good\00249_0.bmp  1  0 0 32 33
Good\00250_0.bmp  1  0 0 68 72
Good\00250_1.bmp  1  0 0 25 25
Good\00251_0.bmp  1  0 0 92 95
Good\00252_0.bmp  1  0 0 45 45
Good\00252_1.bmp  1  0 0 46 46
Good\00253_0.bmp  1  0 0 115 110
Good\00254_0.bmp  1  0 0 65 66
Good\00254_1.bmp  1  0 0 31 30
Good\00255_0.bmp  1  0 0 77 78
Good\00256_0.bmp  1  0 0 127 111
Good\00257_0.bmp  1  0 0 58 53
Good\00257_1.bmp  1  0 0 40 35
Good\00258_0.bmp  1  0 0 32 32
Good\00258_1.bmp  1  0 0 35 32
Good\00259_0.bmp  1  0 0 45 45
Good\00260_0.bmp  1  0 0 64 64
Good\00261_0.bmp  1  0 0 58 61
Good\00262_0.bmp  1  0 0 59 59
Good\00262_1.bmp  1  0 0 104 102
Good\00263_0.bmp  1  0 0 20 20
Good\00264_0.bmp  1  0 0 24 23
Good\00264_1.bmp  1  0 0 23 23
Good\00264_2.bmp  1  0 0 22 22
Good\00265_0.bmp  1  0 0 31 30
Good\00265_1.bmp  1  0 0 21 18
Good\00265_2.bmp  1  0 0 22 22
Good\00266_0.bmp  1  0 0 51 51
Good\00267_0.bmp  1  0 0 22 22
Good\00267_1.bmp  1  0 0 27 27
Good\00268_0.bmp  1  0 0 26 26
Good\00269_0.bmp  1  0 0 24 24
Good\00270_0.bmp  1  0 0 53 54
Good\00270_1.bmp  1  0 0 50 51
Good\00270_2.bmp  1  0 0 54 53
Good\00271_0.bmp  1  0 0 38 39
Good\00271_1.bmp  1  0 0 40 40
Good\00272_0.bmp  1  0 0 74 70
Good\00272_1.bmp  1  0 0 67 63
Good\00273_0.bmp  1  0 0 65 57
Good\00274_0.bmp  1  0 0 36 35
Good\00275_0.bmp  1  0 0 41 42
Good\00275_1.bmp  1  0 0 32 35
Good\00276_0.bmp  1  0 0 47 42
Good\00276_1.bmp  1  0 0 44 53
Good\00277_0.bmp  1  0 0 23 23
Good\00278_0.bmp  1  0 0 29 30
Good\00278_1.bmp  1  0 0 40 36
Good\00279_0.bmp  1  0 0 56 56
Good\00280_0.bmp  1  0 0 29 30
Good\00280_1.bmp  1  0 0 51 51
Good\00281_0.bmp  1  0 0 34 30
Good\00281_1.bmp  1  0 0 33 33
Good\00282_0.bmp  1  0 0 32 30
Good\00283_0.bmp  1  0 0 107 105
Good\00284_0.bmp  1  0 0 79 78
Good\00284_1.bmp  1  0 0 58 57
Good\00285_0.bmp  1  0 0 55 55
Good\00286_0.bmp  1  0 0 29 29
Good\00287_0.bmp  1  0 0 41 41
Good\00288_0.bmp  1  0 0 23 23
Good\00288_1.bmp  1  0 0 23 24
Good\00289_0.bmp  1  0 0 41 43
Good\00289_1.bmp  1  0 0 44 45
Good\00290_0.bmp  1  0 0 32 37
Good\00291_0.bmp  1  0 0 36 38
Good\00292_0.bmp  1  0 0 29 29
Good\00292_1.bmp  1  0 0 30 29
Good\00293_0.bmp  1  0 0 42 46
Good\00293_1.bmp  1  0 0 50 50
Good\00294_0.bmp  1  0 0 52 48
Good\00294_1.bmp  1  0 0 58 55
Good\00295_0.bmp  1  0 0 45 47
Good\00295_1.bmp  1  0 0 44 46
Good\00296_0.bmp  1  0 0 32 33
Good\00296_1.bmp  1  0 0 32 32
Good\00297_0.bmp  1  0 0 27 24
Good\00297_1.bmp  1  0 0 27 23
Good\00298_0.bmp  1  0 0 107 96
Good\00298_1.bmp  1  0 0 76 75
Good\00298_2.bmp  1  0 0 38 30
Good\00299_0.bmp  1  0 0 59 59
Good\00300_0.bmp  1  0 0 30 28
Good\00300_1.bmp  1  0 0 22 23
Good\00301_0.bmp  1  0 0 69 64
Good\00301_1.bmp  1  0 0 50 50
Good\00302_0.bmp  1  0 0 40 40
Good\00303_0.bmp  1  0 0 29 29
Good\00304_0.bmp  1  0 0 49 49
Good\00305_0.bmp  1  0 0 62 54
Good\00305_1.bmp  1  0 0 48 45
Good\00306_0.bmp  1  0 0 37 35
Good\00306_1.bmp  1  0 0 36 34
Good\00307_0.bmp  1  0 0 31 31
Good\00307_1.bmp  1  0 0 32 33
Good\00307_2.bmp  1  0 0 42 40
Good\00307_3.bmp  1  0 0 33 33
Good\00309_0.bmp  1  0 0 40 43
Good\00309_1.bmp  1  0 0 44 45
Good\00310_0.bmp  1  0 0 32 33
Good\00310_1.bmp  1  0 0 38 37
Good\00311_0.bmp  1  0 0 34 34
Good\00311_1.bmp  1  0 0 34 34
Good\00312_0.bmp  1  0 0 103 112
Good\00312_1.bmp  1  0 0 23 22
Good\00312_2.bmp  1  0 0 22 19
Good\00313_0.bmp  1  0 0 55 56
Good\00314_0.bmp  1  0 0 34 36
Good\00314_1.bmp  1  0 0 33 34
Good\00315_0.bmp  1  0 0 43 46
Good\00315_1.bmp  1  0 0 41 48
Good\00316_0.bmp  1  0 0 26 24
Good\00316_1.bmp  1  0 0 23 22
Good\00316_2.bmp  1  0 0 28 25
Good\00316_3.bmp  1  0 0 25 24
Good\00317_0.bmp  1  0 0 44 43
Good\00318_0.bmp  1  0 0 26 26
Good\00318_1.bmp  1  0 0 21 21
Good\00319_0.bmp  1  0 0 47 47
Good\00319_1.bmp  1  0 0 43 45
Good\00320_0.bmp  1  0 0 27 28
Good\00320_1.bmp  1  0 0 30 31
Good\00322_0.bmp  1  0 0 43 43
Good\00322_1.bmp  1  0 0 43 43
Good\00323_0.bmp  1  0 0 27 27
Good\00323_1.bmp  1  0 0 27 28
Good\00330_0.bmp  1  0 0 66 68
Good\00333_0.bmp  1  0 0 60 63
Good\00333_1.bmp  1  0 0 55 58
Good\00334_0.bmp  1  0 0 46 46
Good\00334_1.bmp  1  0 0 37 37
Good\00337_0.bmp  1  0 0 31 30
Good\00338_0.bmp  1  0 0 34 30
Good\00338_1.bmp  1  0 0 31 28
Good\00338_2.bmp  1  0 0 33 29
Good\00338_3.bmp  1  0 0 29 27
Good\00339_0.bmp  1  0 0 33 34
Good\00339_1.bmp  1  0 0 52 49
Good\00340_0.bmp  1  0 0 24 24
Good\00340_1.bmp  1  0 0 25 25
Good\00340_2.bmp  1  0 0 24 24
Good\00341_0.bmp  1  0 0 74 68
Good\00343_0.bmp  1  0 0 27 27
Good\00343_1.bmp  1  0 0 29 29
Good\00344_0.bmp  1  0 0 80 81
Good\00346_0.bmp  1  0 0 30 30
Good\00346_1.bmp  1  0 0 28 28
Good\00347_0.bmp  1  0 0 57 52
Good\00348_0.bmp  1  0 0 38 38
Good\00349_0.bmp  1  0 0 61 59
Good\00349_1.bmp  1  0 0 68 69
Good\00350_0.bmp  1  0 0 33 33
Good\00350_1.bmp  1  0 0 33 31
Good\00351_0.bmp  1  0 0 27 27
Good\00352_0.bmp  1  0 0 27 27
Good\00352_1.bmp  1  0 0 27 27
Good\00353_0.bmp  1  0 0 24 24
Good\00353_1.bmp  1  0 0 21 22
Good\00355_0.bmp  1  0 0 33 33
Good\00356_0.bmp  1  0 0 58 53
Good\00356_1.bmp  1  0 0 61 56
Good\00357_0.bmp  1  0 0 35 36
Good\00357_1.bmp  1  0 0 37 37
Good\00358_0.bmp  1  0 0 58 59
Good\00359_0.bmp  1  0 0 24 24
Good\00359_1.bmp  1  0 0 25 25
Good\00360_0.bmp  1  0 0 44 44
Good\00360_1.bmp  1  0 0 43 43
Good\00362_0.bmp  1  0 0 118 104
Good\00363_0.bmp  1  0 0 43 43
Good\00363_1.bmp  1  0 0 44 43
Good\00366_0.bmp  1  0 0 23 23
Good\00366_1.bmp  1  0 0 23 23
Good\00366_2.bmp  1  0 0 26 23
Good\00366_3.bmp  1  0 0 27 23
Good\00367_0.bmp  1  0 0 40 40
Good\00367_1.bmp  1  0 0 43 41
Good\00367_2.bmp  1  0 0 44 42
Good\00367_3.bmp  1  0 0 41 40
Good\00368_0.bmp  1  0 0 49 50
Good\00368_1.bmp  1  0 0 53 52
Good\00369_0.bmp  1  0 0 21 20
Good\00369_1.bmp  1  0 0 23 21
Good\00369_2.bmp  1  0 0 21 19
Good\00369_3.bmp  1  0 0 21 21
Good\00370_0.bmp  1  0 0 24 23
Good\00370_1.bmp  1  0 0 27 26
Good\00370_2.bmp  1  0 0 27 23
Good\00370_3.bmp  1  0 0 26 25
Good\00371_0.bmp  1  0 0 56 56
Good\00372_0.bmp  1  0 0 43 43
Good\00373_0.bmp  1  0 0 31 31
Good\00373_1.bmp  1  0 0 34 34
Good\00374_0.bmp  1  0 0 32 33
Good\00374_1.bmp  1  0 0 25 26
Good\00375_0.bmp  1  0 0 26 24
Good\00376_0.bmp  1  0 0 43 43
Good\00376_1.bmp  1  0 0 42 42
Good\00377_0.bmp  1  0 0 39 39
Good\00377_1.bmp  1  0 0 39 41
Good\00377_2.bmp  1  0 0 39 39
Good\00377_3.bmp  1  0 0 41 41
Good\00378_0.bmp  1  0 0 119 118
Good\00378_1.bmp  1  0 0 123 120
Good\00379_0.bmp  1  0 0 46 46
Good\00379_1.bmp  1  0 0 48 48
Good\00379_2.bmp  1  0 0 47 47
Good\00379_3.bmp  1  0 0 47 47
Good\00380_0.bmp  1  0 0 24 24
Good\00380_1.bmp  1  0 0 23 23
Good\00380_2.bmp  1  0 0 23 23
Good\00380_3.bmp  1  0 0 24 24
Good\00382_0.bmp  1  0 0 40 40
Good\00382_1.bmp  1  0 0 39 39
Good\00382_2.bmp  1  0 0 39 39
Good\00382_3.bmp  1  0 0 39 39
Good\00383_0.bmp  1  0 0 34 29
Good\00383_1.bmp  1  0 0 33 29
Good\00384_0.bmp  1  0 0 64 64
Good\00384_1.bmp  1  0 0 65 65
Good\00385_0.bmp  1  0 0 39 39
Good\00385_1.bmp  1  0 0 40 40
Good\00386_0.bmp  1  0 0 25 25
Good\00386_1.bmp  1  0 0 23 23
Good\00387_0.bmp  1  0 0 66 64
Good\00387_1.bmp  1  0 0 66 63
Good\00388_0.bmp  1  0 0 72 64
Good\00390_0.bmp  1  0 0 48 48
Good\00390_1.bmp  1  0 0 46 47
Good\00391_0.bmp  1  0 0 44 49
Good\00391_1.bmp  1  0 0 49 50
Good\00392_0.bmp  1  0 0 65 69
Good\00393_0.bmp  1  0 0 95 87
Good\00395_0.bmp  1  0 0 40 42
Good\00395_1.bmp  1  0 0 35 36
Good\00396_0.bmp  1  0 0 46 47
Good\00396_1.bmp  1  0 0 48 48
Good\00397_0.bmp  1  0 0 34 34
Good\00397_1.bmp  1  0 0 35 35
Good\00398_0.bmp  1  0 0 27 23
Good\00398_1.bmp  1  0 0 24 22
Good\00398_2.bmp  1  0 0 24 24
